u1114	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1114	Летняя акция	0.0
u1114	ТРЕЙД-ИН	0.0
u1114	Оформление услуги Кредит в программе SV-кассир	0.0
u1114	Оформление услуги Трейд-ин в программе SV	0.0
u1114	Продукт	0.0
u1118	Служба обслуживания сотрудников	0.0
u1118	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1118	Маркетинговая акция осени	0.0
u1118	Оборудование Apple	0.0
u1118	Спасибо от Сбербанка_часть 3	0.0
u1118	Программа СПАСИБО от Сбербанка	0.0
u1118	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1118	Летняя акция	0.0
u1118	ТРЕЙД-ИН	0.0
u1118	Оформление услуги Кредит в программе SV-кассир	0.0
u1118	Оформление услуги Трейд-ин в программе SV	0.0
u1118	Продукт	0.0
u112	Служба обслуживания сотрудников	0.0
u112	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u112	Оборудование Apple	0.0
u112	Спасибо от Сбербанка_часть 3	0.0
u112	Продукт	10.0
u112	ТРЕЙД-ИН	10.0
u1120	Служба обслуживания сотрудников	0.0
u1120	Маркетинговая акция осени	0.0
u1120	Оборудование Apple	0.0
u1120	Спасибо от Сбербанка_часть 3	0.0
u1120	Программа СПАСИБО от Сбербанка	0.0
u1120	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1120	Летняя акция	0.0
u1120	ТРЕЙД-ИН	0.0
u1120	Оформление услуги Трейд-ин в программе SV	0.0
u1120	Оформление услуги Кредит в программе SV-кассир	0.0
u1120	Продукт	0.0
u1120	О Чайникофф	10.0
u1123	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1123	Технология продаж кухонной техники	0.0
u1123	Маркетинговая акция осени	0.0
u1123	Разговорный английский_урок 4	10.0
u1123	Разговорный английский_урок 2	10.0
u1123	Разговорный английский_урок 3	10.0
u1123	Организационно-распорядительная система документации	10.0
u1123	Летняя акция	10.0
u1123	ТРЕЙД-ИН	10.0
u1123	Оформление услуги Трейд-ин в программе SV	0.0
u1123	Оформление услуги Кредит в программе SV-кассир	0.0
u1123	Продукт	0.0
u1124	Служба обслуживания сотрудников	0.0
u1124	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1124	Маркетинговая акция осени	0.0
u1124	Оборудование Apple	0.0
u1124	Спасибо от Сбербанка_часть 3	0.0
u1124	Ассортимент Dell	0.0
u1124	Программа СПАСИБО от Сбербанка	0.0
u1124	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1124	Летняя акция	0.0
u1124	ТРЕЙД-ИН	0.0
u1124	Оформление услуги Кредит в программе SV-кассир	0.0
u1124	Оформление услуги Трейд-ин в программе SV	0.0
u1124	Продукт	0.0
u1125	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	10.0
u1125	Маркетинговая акция осени	10.0
u1125	Программа СПАСИБО от Сбербанка	10.0
u1125	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1125	Летняя акция	0.0
u1128	Служба обслуживания сотрудников	0.0
u1128	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1128	Технология продаж кухонной техники	0.0
u1128	Маркетинговая акция осени	0.0
u1128	Оборудование Apple	0.0
u1128	Программа СПАСИБО от Сбербанка	0.0
u1128	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u1128	Летняя акция	0.0
u1128	ТРЕЙД-ИН	0.0
